"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"176","Greater Indiana","176039-G01","176039","NEW CASTLE","MAIN OFFICE","305 S 14TH ST","HENRY","NEW CASTLE","IN","47362-9998","Active","Owned","1374678","X13063","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1917","21,078","33,056"," 5/8"
"177","Greater Indiana","176039-G01","176039","NEW CASTLE","MAIN OFFICE","305 S 14TH ST","HENRY","NEW CASTLE","IN","47362-9998","Active","Owned","1456943","15211","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1917","21,078","33,056"," 5/8"
"178","Greater Indiana","176039-G01","176039","NEW CASTLE","MAIN OFFICE","305 S 14TH ST","HENRY","NEW CASTLE","IN","47362-9998","Active","Owned","1458375","15533","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1917","21,078","33,056"," 5/8"
"179","Kentuckiana","176072-G01","176072","NEW HARMONY","MAIN OFFICE","534 CHURCH ST","POSEY","NEW HARMONY","IN","47631-9998","Active","Owned","1374726","X13068","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","7/1/1967","2,172","9,240"," 2/9"
"180","Kentuckiana","176017-G01","176017","NEWBURGH","MAIN OFFICE","5411 STATE ROUTE 261","WARRICK","NEWBURGH","IN","47630-9998","Active","Owned","1374949","X13101","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1987","12,479","140,655"," 0/1"
"181","Greater Indiana","176292-G03","176292","NINEVEH","MAIN OFFICE","7544 S NINEVEH RD","JOHNSON","NINEVEH","IN","46164-9998","Active","Owned","1375118","X13111","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/2001","4,169","42,080"," 0/1"
"182","Greater Indiana","176303-G02","176303","NOBLESVILLE","MAIN OFFICE","1900 PLEASANT ST","HAMILTON","NOBLESVILLE","IN","46060-9998","Active","Owned","1375151","X13121","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1989","19,507","321,667"," 0/1"
"183","Greater Indiana","176314-G01","176314","NORMAN","MAIN OFFICE","12718 W STATE ROAD 58","JACKSON","NORMAN","IN","47264-9998","Active","Owned","1375210","X13126","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1960","1,038","321,667"," 0/1"
"184","Greater Indiana","176358-G01","176358","NORTH MANCHESTER","MAIN OFFICE","202 E 2ND ST","WABASH","NORTH MANCHESTER","IN","46962-9998","Active","Owned","1375377","X13132","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1936","7,076","12,168"," 4/7"
"185","Greater Indiana","176358-G01","176358","NORTH MANCHESTER","MAIN OFFICE","202 E 2ND ST","WABASH","NORTH MANCHESTER","IN","46962-9998","Active","Owned","1457741","15349","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1936","7,076","12,168"," 4/7"
"186","Greater Indiana","176391-G01","176391","NORTH VERNON","MAIN OFFICE","330 E O AND M AVE","JENNINGS","NORTH VERNON","IN","47265-9998","Active","Owned","1375471","X13137","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","7/1/1925","10,103","31,412"," 1/3"
"187","Greater Indiana","176435-G01","176435","OAKFORD","MAIN OFFICE MODULAR","1184 E 400 S","HOWARD","OAKFORD","IN","46965-9998","Active","Owned","1375765","X13176","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","Land Data on separate record","USPS","No","7/1/2001","550","1,550"," 3/8"
"188","Greater Indiana","176732-G01","176732","PAOLI","MAIN OFFICE","202 N GOSPEL ST","ORANGE","PAOLI","IN","47454-9998","Active","Owned","1376735","X13234","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","3/1/1938","5,190","124,433"," 0/1"
"189","Greater Indiana","176853-G01","176853","PENDLETON","MAIN OFFICE","137 W STATE ST","MADISON","PENDLETON","IN","46064-9998","Active","Owned","1377138","X13266","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","3/1/1937","11,287","22,473"," 1/2"
"190","Greater Indiana","177007-G01","177007","PLAINFIELD","MAIN OFFICE","700 N CARR RD","HENDRICKS","PLAINFIELD","IN","46168-9998","Active","Owned","1377706","X13314","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1986","8,837","87,121"," 1/9"
"191","Greater Indiana","177062-G01","177062","PLYMOUTH","MAIN OFFICE","124 W GARRO ST","MARSHALL","PLYMOUTH","IN","46563-9998","Active","Owned","1377857","X13339","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","13,921","22,176"," 5/8"
"192","Greater Indiana","177062-G01","177062","PLYMOUTH","MAIN OFFICE","124 W GARRO ST","MARSHALL","PLYMOUTH","IN","46563-9998","Active","Owned","1385287","X13881","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","13,921","22,176"," 5/8"
"193","Greater Indiana","177062-G01","177062","PLYMOUTH","MAIN OFFICE","124 W GARRO ST","MARSHALL","PLYMOUTH","IN","46563-9998","Active","Owned","1456970","15218","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","13,921","22,176"," 5/8"
"194","Greater Indiana","177090-G01","177090","PORTAGE","MAIN OFFICE","2701 WILLOWCREEK RD","PORTER","PORTAGE","IN","46368-9998","Active","Owned","1378132","X13350","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1998","21,532","87,114"," 1/4"
"195","Greater Indiana","177106-G01","177106","PORTLAND","MAIN OFFICE","119 S MERIDIAN ST","JAY","PORTLAND","IN","47371-9998","Active","Owned","1378164","X13353","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1916","8,278","17,820"," 4/9"
"196","Kentuckiana","177161-G01","177161","PRINCETON","MAIN OFFICE","129 E BROADWAY ST","GIBSON","PRINCETON","IN","47670-9998","Active","Owned","1378423","X13373","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","4/1/1916","11,588","20,860"," 5/9"
"197","Greater Indiana","177183-G01","177183","QUINCY","MAIN OFFICE","3218 SOUTH ST","OWEN","QUINCY","IN","47456-9998","Active","Owned","1378638","X13388","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/1987","640","17,820"," 0/1"
"198","Greater Indiana","177260-G01","177260","REDKEY","MAIN OFFICE","133 W HIGH ST","JAY","REDKEY","IN","47373-9998","Active","Owned","1378992","X13403","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","6/1/1959","1,785","17,820"," 1/9"
"199","Greater Indiana","177282-G01","177282","REMINGTON","MAIN OFFICE","31 S OHIO ST","JASPER","REMINGTON","IN","47977-9998","Active","Owned","1379072","X13410","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1960","2,046","17,820"," 1/9"
"200","Greater Indiana","177293-G01","177293","RENSSELAER","MAIN OFFICE","225 S VAN RENSSELAER ST","JASPER","RENSSELAER","IN","47978-9998","Active","Owned","1379096","X13412","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","6,511","22,520"," 2/7"
"201","Greater Indiana","177326-G02","177326","RICHMOND","MAIN OFFICE","400 N A ST OFC","WAYNE","RICHMOND","IN","47374-9998","Active","Owned","1379258","X13424","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1973","78,639","131,141"," 3/5"
"202","Greater Indiana","177370-G01","177370","RILEY","MAIN OFFICE MODULAR","7800 STATE ROAD 46 E","VIGO","RILEY","IN","47871-9998","Active","Owned","1436216","X13434","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","","1,350","0",""
"203","Greater Indiana","177436-G02","177436","ROCHESTER","MAIN OFFICE","601 E 9TH ST","FULTON","ROCHESTER","IN","46975-9998","Active","Owned","1379593","X13447","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2001","16,290","137,650"," 1/8"
"204","Greater Indiana","177436-G02","177436","ROCHESTER","MAIN OFFICE","601 E 9TH ST","FULTON","ROCHESTER","IN","46975-9998","Active","Owned","1456941","15209","Post Office","Village Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2001","16,290","137,650"," 1/8"
"205","Greater Indiana","177469-G01","177469","ROCKVILLE","MAIN OFFICE","102 N MARKET ST","PARKE","ROCKVILLE","IN","47872-9998","Active","Owned","1379703","X13455","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","3/1/1938","5,498","20,433"," 2/7"
"206","Greater Indiana","177557-G01","177557","ROSSVILLE","MAIN OFFICE","27 W MAIN ST","CLINTON","ROSSVILLE","IN","46065-9998","Active","Owned","1379945","X13477","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1969","1,422","82,300"," 0/1"
"207","Greater Indiana","177579-G01","177579","RUSHVILLE","MAIN OFFICE","230 W 3RD ST","RUSH","RUSHVILLE","IN","46173-9998","Active","Owned","1380114","X13488","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1930","11,664","23,871"," 1/2"
"208","Greater Indiana","177612-G01","177612","RUSSIAVILLE","MAIN OFFICE","225 N UNION ST","HOWARD","RUSSIAVILLE","IN","46979-9998","Active","Owned","1380147","X13495","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","1/1/1966","1,590","57,600"," 0/1"
"209","Greater Indiana","177678-G01","177678","SAINT JOHN","MAIN OFFICE","9200 THIEL ST","LAKE","SAINT JOHN","IN","46373-9998","Active","Owned","1380364","X13507","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1988","4,144","80,000"," 0/1"
"210","Kentuckiana","177755-G01","177755","SALEM","MAIN OFFICE","118 E WALNUT ST","WASHINGTON","SALEM","IN","47167-9998","Active","Owned","1380486","X13522","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","9,856","7,776","1 1/4"
"211","Greater Indiana","177854-G01","177854","SCHERERVILLE","MAIN OFFICE","1200 EAGLE RIDGE DR","LAKE","SCHERERVILLE","IN","46375-9998","Active","Owned","1380939","X13544","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1996","19,196","145,490"," 1/8"
"212","Kentuckiana","177920-G02","177920","SCOTTSBURG","MAIN OFFICE","202 W MCCLAIN AVE","SCOTT","SCOTTSBURG","IN","47170-9998","Active","Owned","1381025","X13556","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","7,452","35,200"," 2/9"
"213","Greater Indiana","177997-G01","177997","SEYMOUR","MAIN OFFICE","321 N CHESTNUT ST","JACKSON","SEYMOUR","IN","47274-9998","Active","Owned","1381274","X13567","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1966","13,808","40,000"," 1/3"
"214","Greater Indiana","178041-G01","178041","SHELBYVILLE","MAIN OFFICE","103 E WASHINGTON ST","SHELBY","SHELBYVILLE","IN","46176-9998","Active","Owned","1381425","X13578","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1920","19,406","26,136"," 3/4"
"215","Greater Indiana","178041-G01","178041","SHELBYVILLE","MAIN OFFICE","103 E WASHINGTON ST","SHELBY","SHELBYVILLE","IN","46176-9998","Active","Owned","1458255","15444","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1920","19,406","26,136"," 3/4"
"216","Greater Indiana","178063-G01","178063","SHERIDAN","MAIN OFFICE","107 W 4TH ST","HAMILTON","SHERIDAN","IN","46069-9998","Active","Owned","1381493","X13584","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","4/1/1940","6,075","19,782"," 2/7"
"217","Greater Indiana","178096-G01","178096","SHOALS","MAIN OFFICE","212 2ND ST","MARTIN","SHOALS","IN","47581-9998","Active","Owned","1381564","X13589","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1966","7,417","28,800"," 1/4"
"218","Greater Indiana","178162-G01","178162","SOLSBERRY","MAIN OFFICE","10023 E TULIP RD","GREENE","SOLSBERRY","IN","47459-9998","Active","Owned","1382009","X13612","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","7/1/1976","1,137","2,178"," 1/2"
"219","Greater Indiana","178173-G01","178173","SOMERSET","MAIN OFFICE","1 SHOPPING CENTER RD","WABASH","SOMERSET","IN","46984-9998","Active","Owned","1382027","X13613","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1987","589","2,178"," 2/7"
"220","Greater Indiana","178195-G04","178192","SOUTH BEND","CHIPPEWA STATION","4015 S MAIN ST","BARTHOLOMEW","SOUTH BEND","IN","46614-9998","Active","Owned","1357975","X11842","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1975","11,120","79,625"," 1/7"
"221","Greater Indiana","178195-G03","178193","SOUTH BEND","EDISON PARK STATION","2417 EDISON RD","ST. JOSEPH","SOUTH BEND","IN","46615-3517","Active","Owned","1362096","X12117","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1975","10,418","80,167"," 1/8"
"222","Greater Indiana","178197-G02","178191","SOUTH BEND","MAIN OFFICE","424 S MICHIGAN ST","ST. JOSEPH","SOUTH BEND","IN","46601-9997","Active","Owned","1382104","X13619","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1973","120,442","451,700"," 1/4"
"223","Greater Indiana","178197-G02","178191","SOUTH BEND","MAIN OFFICE","424 S MICHIGAN ST","ST. JOSEPH","SOUTH BEND","IN","46601-9997","Active","Owned","1441220","X13618","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1973","120,442","451,700"," 1/4"
"224","Greater Indiana","178197-G02","178191","SOUTH BEND","MAIN OFFICE","424 S MICHIGAN ST","ST. JOSEPH","SOUTH BEND","IN","46601-9997","Active","Owned","1473875","17724","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1973","120,442","451,700"," 1/4"
"225","Greater Indiana","178197-G03","178198","SOUTH BEND","VMF","424 S MICHIGAN ST","ST. JOSEPH","SOUTH BEND","IN","46601-9351","Active","Owned","1444549","8958","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","","8,019","28,832"," 2/7"
"226","Greater Indiana","178261-G01","178261","SPENCER","MAIN OFFICE","30 S WASHINGTON ST","OWEN","SPENCER","IN","47460-9998","Active","Owned","1382461","X13644","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1939","9,979","18,648"," 5/9"
"227","Greater Indiana","178261-G01","178261","SPENCER","MAIN OFFICE","30 S WASHINGTON ST","OWEN","SPENCER","IN","47460-9998","Active","Owned","1460344","15897","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1939","9,979","18,648"," 5/9"
"228","Greater Indiana","178448-G01","178448","STRAUGHN","MAIN OFFICE MODULAR","5004 E US HIGHWAY 40","HENRY","STRAUGHN","IN","47387-9998","Active","Owned","1383753","X13775","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","12/1/1995","915","0",""
"229","Greater Indiana","178470-G01","178470","SULLIVAN","MAIN OFFICE","103 E WASHINGTON ST","SULLIVAN","SULLIVAN","IN","47882-9998","Active","Owned","1383857","X13781","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","5,965","80,000"," 0/1"
"230","Greater Indiana","178657-G02","178657","TELL CITY","MAIN OFFICE","444 MAIN ST","PERRY","TELL CITY","IN","47586-9998","Active","Owned","1370259","X12746","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1983","6,109","48,000"," 1/8"
"231","Greater Indiana","178657-G02","178657","TELL CITY","MAIN OFFICE","444 MAIN ST","PERRY","TELL CITY","IN","47586-9998","Active","Owned","1384386","X13825","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1983","6,109","48,000"," 1/8"
"232","Greater Indiana","178695-G07","178695","TERRE HAUTE","P&DF","150 W MARGARET DR","VIGO","TERRE HAUTE","IN","47802-9997","Active","Owned","1436240","X13834","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Land Banking","USPS","Yes","8/1/1997","133,492","609,927"," 2/9"
"233","Greater Indiana","178695-G07","178695","TERRE HAUTE","P&DF","150 W MARGARET DR","VIGO","TERRE HAUTE","IN","47802-9997","Active","Owned","1441221","X13833","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Not Prev. Leased","USPS Land, Land Banking","USPS","Yes","8/1/1997","133,492","609,927"," 2/9"
"234","Greater Indiana","178695-G07","178695","TERRE HAUTE","P&DF","150 W MARGARET DR","VIGO","TERRE HAUTE","IN","47802-9997","Active","Owned","1458901","15693","Post Office","Detached Box Unit","USPS Building, Not Prev. Leased","USPS Land, Land Banking","USPS","Yes","8/1/1997","133,492","609,927"," 2/9"
"235","Greater Indiana","178695-G07","178695","TERRE HAUTE","P&DF","150 W MARGARET DR","VIGO","TERRE HAUTE","IN","47802-9997","Active","Owned","1472082","17355","Post Office","Service Hub Facility (SHF)","USPS Building, Not Prev. Leased","USPS Land, Land Banking","USPS","Yes","8/1/1997","133,492","609,927"," 2/9"
"236","Greater Indiana","178690-G05","178692","TERRE HAUTE","ROSE STATION","70 ROSE AVE","VIGO","TERRE HAUTE","IN","47803-9998","Active","Owned","1379873","X13470","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987","9,946","97,138"," 1/9"
"237","Greater Indiana","178734-G01","178734","TIPTON","MAIN OFFICE","203 E JEFFERSON ST","TIPTON","TIPTON","IN","46072-9998","Active","Owned","1384716","X13848","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1936","6,425","0",""
"238","Greater Indiana","178866-G01","178866","UNION CITY","MAIN OFFICE","102 W PEARL ST","RANDOLPH","UNION CITY","IN","47390-9998","Active","Owned","1385369","X13888","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1936","6,600","19,760"," 1/3"
"239","Greater Indiana","178976-G02","178976","VALPARAISO","MAIN OFFICE","2700 VALPARAISO ST","PORTER","VALPARAISO","IN","46383-9998","Active","Owned","1385694","X13912","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1984","16,034","140,089"," 1/9"
"240","Greater Indiana","179075-G01","179075","WABASH","MAIN OFFICE","111 W MAIN ST","WABASH","WABASH","IN","46992-9998","Active","Owned","1386105","X13949","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1912","10,492","17,424"," 3/5"
"241","Greater Indiana","179075-G01","179075","WABASH","MAIN OFFICE","111 W MAIN ST","WABASH","WABASH","IN","46992-9998","Active","Owned","1457738","15346","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1912","10,492","17,424"," 3/5"
"242","Greater Indiana","179185-G02","179185","WARSAW","MAIN OFFICE","365 W MARKET ST","KOSCIUSKO","WARSAW","IN","46580-9998","Active","Owned","1386467","X13972","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1978","12,452","56,496"," 2/9"
"243","Greater Indiana","179196-G01","179196","WASHINGTON","MAIN POST OFFICE","405 CENTER ST","DAVIESS","WASHINGTON","IN","47501-9998","Active","Owned","1386515","X13990","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","2/1/1967","20,937","95,557"," 2/9"
"244","Greater Indiana","179306-G02","179306","WESTFIELD","MAIN OFFICE","17520 DARTOWN RD","HAMILTON","WESTFIELD","IN","46074-9998","Active","Owned","1387283","X14031","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1998","12,369","227,046"," 0/1"
"245","Greater Indiana","179416-G02","179416","WHEATFIELD","MAIN OFFICE","497 S BIERMA ST","JASPER","WHEATFIELD","IN","46392-9998","Active","Owned","1387439","X14043","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1998","4,755","33,360"," 1/7"
"246","Greater Indiana","179449-G01","179449","WHITELAND","MAIN OFFICE","510 MAIN ST","JOHNSON","WHITELAND","IN","46184-9998","Active","Owned","1387563","X14057","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","2/1/1961","2,968","43,205"," 0/1"
"247","Greater Indiana","179460-G02","179460","WHITESTOWN","MAIN OFFICE","110 PORTER AVE","BOONE","WHITESTOWN","IN","46075-9998","Active","Owned","1387580","X14061","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","6/1/1998","2,062","19,500"," 1/9"
"248","Greater Indiana","179471-G01","179471","WHITING","MAIN OFFICE","1501 119TH ST","LAKE","WHITING","IN","46394-9998","Active","Owned","1387603","X14065","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","11,379","21,150"," 5/9"
"249","Greater Indiana","179504-G01","179504","WILLIAMS","MAIN OFFICE","61 KERN ST","LAWRENCE","WILLIAMS","IN","47470-9998","Active","Owned","1387726","X14074","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1972","1,014","43,205"," 0/1"
"250","Greater Indiana","179559-G01","179559","WINCHESTER","MAIN OFFICE","130 N MERIDIAN ST","RANDOLPH","WINCHESTER","IN","47394-9998","Active","Owned","1387908","X14089","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","8,976","18,038"," 1/2"
"251","Greater Indiana","179559-G01","179559","WINCHESTER","MAIN OFFICE","130 N MERIDIAN ST","RANDOLPH","WINCHESTER","IN","47394-9998","Active","Owned","1456942","15210","Post Office","Village Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","8,976","18,038"," 1/2"
"252","Greater Indiana","179768-G02","179768","ZANESVILLE","MAIN OFFICE MODULAR","10917 WASHINGTON ST","BOONE","ZANESVILLE","IN","46799-9998","Active","Owned","1388564","X14140","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","10/1/1997","960","16,160"," 0/1"
"253","Greater Indiana","179779-G01","179779","ZIONSVILLE","MAIN OFFICE","1475 W OAK ST","BOONE","ZIONSVILLE","IN","46077-1838","Active","Owned","1388595","X14143","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1985","7,176","67,954"," 1/9"
"254","Total","","","","","","","","","","","","","","","","","","","","","4,582,627","23,878,996","--"
"255","Count","","","","","","","","","","","","","","","","","","","","","250","250","250"
