"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"176","Greater Michigan","255271-G02","255271","LANSING","P&DC","4800 COLLINS RD","INGHAM","LANSING","MI","48910-9700","Active","Owned","1441318","Y12219","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1976","242,072","994,956"," 1/4"
"177","Greater Michigan","255271-G03","255275","LANSING","VMF","4800 COLLINS RD","INGHAM","LANSING","MI","48924-9721","Active","Owned","1438494","Y18716","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","","7,564","30,772"," 1/4"
"178","Detroit","255280-G02","255280","LAPEER","MAIN OFFICE","567 W NEPESSING ST","LAPEER","LAPEER","MI","48446-9998","Active","Owned","1369867","Y12222","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1987","12,652","82,764"," 1/7"
"179","Greater Michigan","255310-G01","255310","LAWTON","MAIN OFFICE","210 S MAIN ST","VAN BUREN","LAWTON","MI","49065-9712","Active","Owned","1370005","Y12226","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","4,258","60,000"," 0/1"
"180","Detroit","255455-G02","255455","LINCOLN PARK","MAIN OFFICE","1515 FORT ST","WAYNE","LINCOLN PARK","MI","48146-9998","Active","Owned","1370485","Y12249","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1991","24,598","184,087"," 1/8"
"181","Detroit","255460-G01","255460","LINDEN","MAIN OFFICE","215 S MAIN ST","GENESEE","LINDEN","MI","48451-9998","Active","Owned","1370522","Y12250","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1981","3,689","14,524"," 1/4"
"182","Detroit","255485-G01","255486","LIVONIA","GREENMEADE STATION","37500 PEMBROKE AVE","WAYNE","LIVONIA","MI","48152-9998","Active","Owned","1365608","Y12002","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1991","18,343","169,050"," 1/9"
"183","Greater Michigan","255510-G01","255510","LOWELL","MAIN OFFICE","120 N BROADWAY ST","KENT","LOWELL","MI","49331-9998","Active","Owned","1437883","Y12270","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1940","6,870","17,424"," 2/5"
"184","Greater Michigan","255530-G01","255530","LUDINGTON","MAIN OFFICE","201 E LUDINGTON AVE","MASON","LUDINGTON","MI","49431-9998","Active","Owned","1371134","Y12273","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","16,919","29,400"," 4/7"
"185","Greater Michigan","255700-G01","255700","MANCELONA","MAIN OFFICE","115 N WILLIAMS ST","ANTRIM","MANCELONA","MI","49659-7908","Active","Owned","1371600","Y12300","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1966","3,400","28,500"," 1/8"
"186","Greater Michigan","255730-G01","255730","MANISTIQUE","MAIN OFFICE","301 S CEDAR ST","SCHOOLCRAFT","MANISTIQUE","MI","49854-9998","Active","Owned","1371652","Y12303","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1940","6,724","14,280"," 4/9"
"187","Greater Michigan","255840-G01","255840","MARQUETTE","MAIN OFFICE","202 W WASHINGTON ST STE 1","MARQUETTE","MARQUETTE","MI","49855-9998","Active","Owned","1371940","Y12319","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","49,117","43,480","1 1/8"
"188","Greater Michigan","255850-G01","255850","MARSHALL","MAIN OFFICE","202 E MICHIGAN AVE","CALHOUN","MARSHALL","MI","49068-9998","Active","Owned","1371958","Y12320","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","14,284","41,184"," 1/3"
"189","Greater Michigan","255880-G01","255880","MASON","MAIN OFFICE","144 W ASH ST","INGHAM","MASON","MI","48854-9998","Active","Owned","1372092","Y12323","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","4,785","16,362"," 2/7"
"190","Greater Michigan","256180-G01","256180","MIDLAND","MAIN OFFICE","2900 RODD ST","MIDLAND","MIDLAND","MI","48640-9998","Active","Owned","1372996","Y12380","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","3/1/1969","22,012","80,586"," 2/7"
"191","Detroit","256200-G01","256200","MILAN","MAIN OFFICE","123 E MAIN ST","WASHTENAW","MILAN","MI","48160-9998","Active","Owned","1373056","Y12384","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","3/1/1960","4,335","16,362"," 1/4"
"192","Detroit","256210-G01","256210","MILFORD","MAIN OFFICE","1150 ATLANTIC ST","OAKLAND","MILFORD","MI","48381-9998","Active","Owned","1373084","Y12386","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1979","7,300","63,250"," 1/9"
"193","Detroit","256290-G02","256290","MONROE","MAIN OFFICE","210 W FRONT ST","MONROE","MONROE","MI","48161-9998","Active","Owned","1373525","Y12398","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","12/1/1968","18,211","101,059"," 1/6"
"194","Detroit","256410-G03","169904","MT CLEMENS","CARRIER ANNEX","15285 SAMOHIN DR","MACOMB","MACOMB","MI","48044-9991","Active","Owned","1450674","12599","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","","21,291","351,311"," 0/1"
"195","Detroit","256430-G01","256430","MT MORRIS","MAIN OFFICE","760 ALBERT ST","GENESEE","MOUNT MORRIS","MI","48458-9998","Active","Owned","1374033","Y12415","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1969","5,634","0",""
"196","Greater Michigan","256440-G01","256440","MT PLEASANT","MAIN POST OFFICE","813 N MAIN ST","ISABELLA","MOUNT PLEASANT","MI","48858-1506","Active","Owned","1374058","Y12416","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/2001","26,946","187,307"," 1/7"
"197","Greater Michigan","256490-G01","256490","MUNISING","MAIN OFFICE","220 ELM AVE","ALGER","MUNISING","MI","49862-9998","Active","Owned","1374250","Y12424","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","12/1/1938","6,813","19,875"," 1/3"
"198","Greater Michigan","256530-G01","256530","MUSKEGON","MAIN OFFICE","800 1ST ST","MUSKEGON","MUSKEGON","MI","49440-9998","Active","Owned","1374301","Y12426","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","8/1/1938","51,917","45,913","1 1/8"
"199","Greater Michigan","256530-G08","253920","MUSKEGON","VMF","800 1ST ST","MUSKEGON","MUSKEGON","MI","49440-1112","Active","Owned","1444537","8940","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","","3,763","3,456","1    "
"200","Detroit","258231-G05","258231","NE METRO MICHIGAN","MICHIGAN METROPLEX P&DC","711 N GLENWOOD AVE","OAKLAND","PONTIAC","MI","48340-9991","Active","Owned","1445732","10600","Mail Processing","Processing and Distribution Center (PDC)","USPS Building, Const. by USPS","USPS Land, Prev. Leased","USPS","Yes","","699,393","3,129,786"," 2/9"
"201","Greater Michigan","256620-G01","256620","NEGAUNEE","MAIN OFFICE","304 W CASE ST","MARQUETTE","NEGAUNEE","MI","49866-9998","Active","Owned","1374537","Y12447","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","6,824","15,860"," 3/7"
"202","Detroit","256650-G01","256650","NEW BALTIMORE","MAIN OFFICE","35339 23 MILE RD","MACOMB","NEW BALTIMORE","MI","48047-9998","Active","Owned","1374632","Y12448","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1978","10,721","63,080"," 1/6"
"203","Detroit","256670-G01","256670","NEW BOSTON","MAIN OFFICE","18777 HURON RIVER DR","WAYNE","NEW BOSTON","MI","48164-9998","Active","Owned","1374649","Y12449","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1990","3,455","37,740"," 0/1"
"204","Greater Michigan","256640-G02","256640","NEWAYGO","Main Post Office","136 W WOOD ST","NEWAYGO","NEWAYGO","MI","49337-8974","Active","Owned","1437914","Y12458","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","12/1/2001","7,647","69,492"," 1/9"
"205","Greater Michigan","256760-G02","256760","NILES","MAIN OFFICE","741 BROADWAY ST","BERRIEN","NILES","MI","49120-9998","Active","Owned","1375108","Y12461","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1982","15,385","107,593"," 1/7"
"206","Detroit","256920-G01","256920","NOVI","MAIN OFFICE","24875 NOVI RD","OAKLAND","NOVI","MI","48376-9998","Active","Owned","1375649","Y12491","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1981","6,977","87,120"," 0/1"
"207","Greater Michigan","256980-G01","256980","OKEMOS","MAIN OFFICE","2025 CENTRAL PARK DR","INGHAM","OKEMOS","MI","48864-9998","Active","Owned","1375972","Y12506","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1990","12,206","119,803"," 1/9"
"208","Detroit","257100-G01","257100","ORTONVILLE","MAIN OFFICE","55 POND ST","OAKLAND","ORTONVILLE","MI","48462-9998","Active","Owned","1437923","Y12525","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","","5,073","46,437"," 1/9"
"209","Greater Michigan","257110-G02","257110","OSCODA","MAIN OFFICE","221 N STATE ST","IOSCO","OSCODA","MI","48750-1749","Active","Owned","1376368","Y12526","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1985","7,581","62,115"," 1/8"
"210","Greater Michigan","257160-G02","257160","OTSEGO","MAIN OFFICE","118 N FAIR ST","ALLEGAN","OTSEGO","MI","49078-1167","Active","Owned","1376419","Y12531","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","4/1/1994","4,345","27,827"," 1/6"
"211","Greater Michigan","257230-G01","257230","OWOSSO","MAIN OFFICE","319 N WASHINGTON ST","SHIAWASSEE","OWOSSO","MI","48867-2800","Active","Owned","1376499","Y12539","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","2/1/1998","10,645","33,609"," 1/3"
"212","Detroit","257240-G01","257240","OXFORD","MAIN OFFICE","52 E BURDICK ST","OAKLAND","OXFORD","MI","48371-9998","Active","Owned","1376505","Y12540","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1976","5,367","48,590"," 1/9"
"213","Greater Michigan","257370-G01","257370","PAW PAW","MAIN OFFICE","125 N KALAMAZOO ST","VAN BUREN","PAW PAW","MI","49079-9998","Active","Owned","1376991","Y12554","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","12/1/1939","3,728","7,914"," 4/9"
"214","Greater Michigan","257490-G05","257490","PETOSKEY","MAIN POST OFFICE","318 STATE STREET","EMMET","PETOSKEY","MI","49770-9998","Active","Owned","1377324","Y12566","Post Office","Main Post Office","Lease Purchase","Lease Purchase","USPS","Yes","6/1/1962","8,466","36,956"," 2/9"
"215","Detroit","257560-G06","257560","PINCKNEY","MAIN OFFICE","1325 E M 36","LIVINGSTON","PINCKNEY","MI","48169-9998","Active","Owned","1377511","Y12572","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","","16,912","120,704"," 1/7"
"216","Greater Michigan","257590-G01","257590","PLAINWELL","MAIN  OFFICE","457 E BRIDGE ST","ALLEGAN","PLAINWELL","MI","49080-9998","Active","Owned","1377727","Y12579","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","9/1/1979","4,908","20,764"," 1/4"
"217","Detroit","257600-G02","257600","PLYMOUTH","MAIN OFFICE","47526 CLIPPER ST","WAYNE","PLYMOUTH","MI","48170-9998","Active","Owned","1377867","Y12584","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1991","20,052","178,596"," 1/9"
"218","Greater Michigan","257620-G01","257620","POINTE AUX PINS","MAIN OFFICE","9998 SOUIX AVE","MACKINAC","POINTE AUX PINS","MI","49775-9800","Active","Owned","1377938","Y12588","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1994","640","14,570"," 0/1"
"219","Detroit","257640-G01","257640","PONTIAC","MAIN OFFICE","735 W HURON ST","OAKLAND","PONTIAC","MI","48343-9998","Active","Owned","1378017","Y12592","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","7/1/1958","43,370","167,226"," 1/4"
"220","Detroit","257644-G02","257644","PONTIAC","WATERFORD VMF","3130 ELIZABETH LAKE RD","OAKLAND","WATERFORD","MI","48328-9340","Active","Owned","1438506","Y18734","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","4/1/1980","10,191","71,133"," 1/7"
"221","Detroit","257680-G03","257680","PORT HURON","MAIN POST OFFICE","852 32ND ST","ST. CLAIR","PORT HURON","MI","48061-9998","Active","Owned","1378083","Y12596","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/2010","20,113","335,412"," 0/1"
"222","Greater Michigan","257650-G01","257650","PORTAGE","MAIN OFFICE","1151 W MILHAM AVE","KALAMAZOO","PORTAGE","MI","49024-9998","Active","Owned","1378134","Y12602","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1989","21,901","178,194"," 1/8"
"223","Greater Michigan","257990-G01","257990","RICHLAND","MAIN OFFICE","8480 N 32ND ST","KALAMAZOO","RICHLAND","MI","49083-9419","Active","Owned","1379237","Y12654","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1987","3,024","38,700"," 0/1"
"224","Detroit","258000-G02","258000","RICHMOND","MAIN OFFICE","36511 DIVISION RD","MACOMB","RICHMOND","MI","48062-9998","Active","Owned","1379262","Y12656","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1999","14,310","169,012"," 0/1"
"225","Detroit","258070-G05","257641","ROCHESTER","AUBURN HILLS BR","2960 AUBURN RD","OAKLAND","AUBURN HILLS","MI","48326-9998","Active","Owned","1437799","Y11377","Post Office","Finance Branch - No Delivery","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/1962","5,754","31,629"," 1/6"
"226","Detroit","258070-G03","258071","ROCHESTER","AUBURN HILLS CARRIER ANN","1936 ROCHESTER INDUSTRIAL LN","OAKLAND","ROCHESTER HILLS","MI","48309-9998","Active","Owned","1379585","369","Post Office","Carrier Annex (ANX)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2000","17,150","207,800"," 0/1"
"227","Detroit","258070-G02","258070","ROCHESTER","MAIN OFFICE","511 OLDE TOWNE RD","OAKLAND","ROCHESTER","MI","48308-9998","Active","Owned","1379586","Y12671","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1988","22,925","190,150"," 1/8"
"228","Greater Michigan","258090-G02","258090","ROCKFORD","CARRIER ANNEX","241 ROCKFORD PARK DR NE","KENT","ROCKFORD","MI","49341-8277","Active","Owned","1432924","1416","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2000","14,656","83,576"," 1/6"
"229","Greater Michigan","258090-G01","258090","ROCKFORD","MAIN OFFICE","57 COURTLAND ST","KENT","ROCKFORD","MI","49341-9998","Active","Owned","1437939","Y12674","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","4/1/1938","8,096","25,920"," 1/3"
"230","Greater Michigan","258140-G01","258140","ROGERS CITY","MAIN OFFICE","188 N THIRD ST","PRESQUE ISLE","ROGERS CITY","MI","49779-9998","Active","Owned","1379751","Y12678","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","4/1/1941","7,976","18,545"," 3/7"
"231","Detroit","258210-G01","258210","ROSEVILLE","MAIN OFFICE","30550 GRATIOT AVE","MACOMB","ROSEVILLE","MI","48066-9998","Active","Owned","1379915","Y12693","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","1/1/1991","22,876","80,927"," 2/7"
"232","Detroit","258230-G01","258230","ROYAL OAK","MAIN OFFICE","200 W 2ND ST","OAKLAND","ROYAL OAK","MI","48068-9998","Active","Owned","1380032","Y12697","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","8/1/1936","55,188","57,600","1"
"233","Detroit","258230-G01","258230","ROYAL OAK","MAIN OFFICE","200 W 2ND ST","OAKLAND","ROYAL OAK","MI","48068-9998","Active","Owned","1451688","13309","Post Office","Detached Box Unit","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","8/1/1936","55,188","57,600","1"
"234","Detroit","258230-G01","258230","ROYAL OAK","MAIN OFFICE","200 W 2ND ST","OAKLAND","ROYAL OAK","MI","48068-9998","Active","Owned","1454969","14947","Post Office","Detached Box Unit","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","8/1/1936","55,188","57,600","1"
"235","Detroit","258234-G02","258234","ROYAL OAK","VMF","310 W 11 MILE RD","OAKLAND","ROYAL OAK","MI","48067-9991","Active","Owned","1438490","Y18711","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1982","10,088","42,508"," 1/4"
"236","Greater Michigan","258270-G04","258271","SAGINAW","BOARDWALK BRANCH","3193 BOARDWALK DR","SAGINAW","SAGINAW","MI","48603-2363","Active","Owned","1438032","Y13094","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1988","14,696","115,648"," 1/8"
"237","Greater Michigan","258270-G07","258274","SAGINAW","DDC","1201 S WHEELER ST","SAGINAW","SAGINAW","MI","48602-1249","Active","Owned","","","","","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1995","46,402","181,248"," 1/4"
"238","Greater Michigan","258270-G05","258276","SAGINAW","E/SIDE CARRIER ANNEX","1300 CUMBERLAND ST","SAGINAW","SAGINAW","MI","48601-9998","Active","Owned","1360029","Y11810","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1988","14,578","207,781"," 0/1"
"239","Greater Michigan","258270-G03","258270","SAGINAW","VMF","1300 CUMBERLAND ST","SAGINAW","SAGINAW","MI","48601-9997","Active","Owned","1438495","Y18717","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/2001","15,439","92,400"," 1/6"
"240","Greater Michigan","258280-G01","258280","SAGOLA","MAIN OFFICE","302 1ST ST","DICKINSON","SAGOLA","MI","49881-9738","Active","Owned","1380252","Y12715","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","8/1/1981","748","4,728"," 1/6"
"241","Detroit","258970-G01","258970","SAINT CLAIR","MAIN OFFICE","202 TRUMBULL ST","ST. CLAIR","SAINT CLAIR","MI","48079-9998","Active","Owned","1380304","Y12717","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","7,664","21,570"," 3/8"
"242","Detroit","258380-G01","258380","SALINE","MAIN OFFICE","108 N MAPLE RD","WASHTENAW","SALINE","MI","48176-9998","Active","Owned","1380508","Y12730","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1990","9,121","84,613"," 1/9"
"243","Detroit","258430-G01","258430","SANDUSKY","MAIN OFFICE","55 S MORSE ST","SANILAC","SANDUSKY","MI","48471-9998","Active","Owned","1380699","Y12738","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1940","4,119","24,000"," 1/6"
"244","Greater Michigan","258810-G01","258810","SOUTH HAVEN","MAIN OFFICE","336 BROADWAY ST","VAN BUREN","SOUTH HAVEN","MI","49090-9998","Active","Owned","1382177","Y12805","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","7/1/1933","9,371","29,353"," 1/3"
"245","Detroit","258820-G02","258820","SOUTH LYON","MAIN POST OFFICE","111 S. LAFAYETTE","OAKLAND","SOUTH LYON","MI","48178-9998","Active","Owned","1382207","Y12806","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","","13,648","37,689"," 3/8"
"246","Detroit","258231-G03","258231","SOUTHEAST","MICHIGAN DISTRICT OFF","2351 BELLINGHAM DR","OAKLAND","TROY","MI","48083-9002","Active","Owned","1450637","12556","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1981","134,345","714,384"," 1/5"
"247","Detroit","258231-G03","258231","SOUTHEAST","MICHIGAN DISTRICT OFF","2351 BELLINGHAM DR","OAKLAND","TROY","MI","48083-9002","Active","Owned","1455776","15072","Administrative Office","Consumer Affairs Headquarters","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1981","134,345","714,384"," 1/5"
"248","Detroit","258231-G03","258231","SOUTHEAST","MICHIGAN DISTRICT OFF","2351 BELLINGHAM DR","OAKLAND","TROY","MI","48083-9002","Active","Owned","1477875","17916","Administrative Office","District Administrative Office (Staff)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1981","134,345","714,384"," 1/5"
"249","Detroit","258805-G01","258805","SOUTHFIELD","MAIN OFFICE","22200 W 11 MILE RD","OAKLAND","SOUTHFIELD","MI","48037-9998","Active","Owned","1382359","Y12813","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1974","63,331","308,549"," 1/5"
"250","Greater Michigan","258340-G01","258340","ST JOHNS","MAIN OFFICE","106 W STATE ST","CLINTON","SAINT JOHNS","MI","48879-9998","Active","Owned","1380367","Y12726","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","5,600","80,000"," 0/1"
"251","Greater Michigan","258350-G01","258350","ST JOSEPH","MAIN OFFICE","205 MAIN ST","BERRIEN","SAINT JOSEPH","MI","49085-9998","Active","Owned","1380380","Y12727","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","14,705","26,037"," 4/7"
"252","Greater Michigan","259020-G02","259020","STEVENSVILLE","MAIN OFFICE","5888 CLEVELAND AVE","BERRIEN","STEVENSVILLE","MI","49127-9998","Active","Owned","1383558","Y12939","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1995","7,016","69,260"," 1/9"
"253","Greater Michigan","259080-G01","259080","STURGIS","MAIN OFFICE","124 E CHICAGO RD","ST. JOSEPH","STURGIS","MI","49091-9998","Active","Owned","1383805","Y12948","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933","15,570","22,777"," 2/3"
"254","Detroit","259140-G01","259140","SWARTZ CREEK","MAIN OFFICE","8055 PAUL FORTINO DR","GENESEE","SWARTZ CREEK","MI","48473-9998","Active","Owned","1384103","Y12956","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","8/1/1985","4,704","80,000"," 0/1"
"255","Detroit","259165-G01","259165","TAYLOR","MAIN OFFICE","24837 GODDARD RD","WAYNE","TAYLOR","MI","48180-9998","Active","Owned","1384328","Y12962","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1976","31,090","274,428"," 1/9"
"256","Greater Michigan","259180-G01","259180","TEKONSHA","MAIN OFFICE","119 N WALNUT ST","CALHOUN","TEKONSHA","MI","49092-9800","Active","Owned","1384377","Y12965","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","2/1/1961","3,370","10,890"," 2/7"
"257","Greater Michigan","259250-G01","259250","THREE RIVERS","MAIN OFFICE","100 N MAIN ST","ST. JOSEPH","THREE RIVERS","MI","49093-9998","Active","Owned","1438015","Y12973","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1915","8,942","17,280"," 1/2"
"258","Greater Michigan","259290-G01","259290","TOPINABEE","MAIN OFFICE","1593 N STRAITS HWY","CHEBOYGAN","TOPINABEE","MI","49791-9800","Active","Owned","1384829","Y12976","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1974","852","16,380"," 0/1"
"259","Greater Michigan","259320-G01","259320","TRAVERSE CITY","MAIN OFFICE","202 S UNION ST","GRAND TRAVERSE","TRAVERSE CITY","MI","49684-9998","Active","Owned","1384949","Y12983","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","24,860","38,808"," 5/8"
"260","Greater Michigan","259322-G02","259322","TRAVERSE CITY","P&DF","1801 GARFIELD RD N","GRAND TRAVERSE","TRAVERSE CITY","MI","49696-9997","Active","Owned","1441321","Y12982","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1996","58,546","528,383"," 1/9"
"261","Detroit","259340-G01","259340","TRENTON","MAIN OFFICE","2740 3RD ST","WAYNE","TRENTON","MI","48183-9998","Active","Owned","1384973","Y12987","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1989","16,070","111,806"," 1/7"
"262","Detroit","259380-G01","259380","TROY","MAIN OFFICE","2844 LIVERNOIS RD","OAKLAND","TROY","MI","48099-9998","Active","Owned","1385080","Y12991","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1972","30,278","112,341"," 2/7"
